timestamp,latitude,longitude,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,pm25,hour,day_of_week,month,day_of_year,season,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_mean_3h,pm25_mean_6h,pm25_mean_12h,pm25_mean_24h,target_pm25
2025-09-17 11:00:00+00:00,28.6139,77.209,31.77,67.03,1.57,9.5,97.96,0.06,25.44,11,2,9,260,Autumn,24.76,24.43,24.6,27.62,11.9,24.846666666666135,25.334999999999905,26.91,23.72458333333333,25.51
2025-09-17 12:00:00+00:00,28.6139,77.209,30.47,73.33,1.27,26.8,97.99,0.01,25.51,12,2,9,260,Autumn,25.44,24.34,27.24,28.71,12.01,25.236666666666128,25.04666666666657,26.643333333333334,24.28708333333333,26.91
2025-09-17 13:00:00+00:00,28.6139,77.209,28.77,86.9,1.37,81.2,98.06,0.01,26.91,13,2,9,260,Autumn,25.51,24.76,25.8,29.53,13.02,25.953333333332797,25.231666666666573,26.425,24.865833333333338,29.44
2025-09-17 14:00:00+00:00,28.6139,77.209,27.71,89.98,1.81,110.0,98.14,0.0,29.44,14,2,9,260,Autumn,26.91,25.44,24.43,30.76,15.03,27.286666666666132,26.066666666666574,26.315,25.46625,31.32
2025-09-17 15:00:00+00:00,28.6139,77.209,26.92,91.27,1.99,128.5,98.2,0.0,31.32,15,2,9,260,Autumn,29.44,25.51,24.34,31.78,17.1,29.2233333333328,27.229999999999905,26.276666666666667,26.058750000000003,32.62
2025-09-17 16:00:00+00:00,28.6139,77.209,26.37,92.19,2.07,142.1,98.22,0.0,32.62,16,2,9,260,Autumn,31.32,26.91,24.76,25.53,18.93,31.126666666666136,28.539999999999907,26.867500000000003,26.629166666666666,34.04
2025-09-17 17:00:00+00:00,28.6139,77.209,25.91,93.25,2.06,151.6,98.21,0.01,34.04,17,2,9,260,Autumn,32.62,29.44,25.44,24.6,20.99,32.659999999999464,29.97333333333324,27.654166666666665,27.172916666666666,34.55
2025-09-17 18:00:00+00:00,28.6139,77.209,25.55,94.25,1.97,158.0,98.19,0.01,34.55,18,2,9,260,Autumn,34.04,31.32,25.51,27.24,22.62,33.73666666666613,31.479999999999905,28.263333333333332,27.669999999999998,33.55
2025-09-17 19:00:00+00:00,28.6139,77.209,25.22,95.27,1.85,163.3,98.16,0.02,33.55,19,2,9,260,Autumn,34.55,32.62,26.91,25.8,23.3,34.046666666666134,32.58666666666657,28.909166666666668,28.097083333333334,32.95
2025-09-17 20:00:00+00:00,28.6139,77.209,24.91,96.17,1.74,166.0,98.12,0.02,32.95,20,2,9,260,Autumn,33.55,34.04,29.44,24.43,24.17,33.6833333333328,33.171666666666574,29.61916666666667,28.46291666666666,32.96
2025-09-17 21:00:00+00:00,28.6139,77.209,24.63,96.93,1.69,161.0,98.09,0.01,32.96,21,2,9,260,Autumn,32.95,34.55,31.32,24.34,25.25,33.153333333332796,33.44499999999991,30.337499999999995,28.784166666666664,32.86
2025-09-17 22:00:00+00:00,28.6139,77.209,24.37,97.49,1.71,151.3,98.1,0.02,32.86,22,2,9,260,Autumn,32.96,33.55,32.62,24.76,26.43,32.9233333333328,33.48499999999991,31.0125,29.052083333333332,32.82
2025-09-17 23:00:00+00:00,28.6139,77.209,24.14,98.11,1.78,144.2,98.13,0.01,32.82,23,2,9,260,Autumn,32.86,32.95,34.04,25.44,27.62,32.87999999999946,33.281666666666574,31.627499999999998,29.26875,32.56
2025-09-18 00:00:00+00:00,28.6139,77.209,23.94,98.5,1.81,143.1,98.17,0.0,32.56,0,3,9,261,Autumn,32.82,32.96,34.55,25.51,28.71,32.74666666666613,32.9499999999999,32.214999999999996,29.429166666666664,32.56
2025-09-18 01:00:00+00:00,28.6139,77.209,24.9,95.25,2.58,144.5,98.22,0.02,32.56,1,3,9,261,Autumn,32.56,32.86,33.55,26.91,29.53,32.646666666666135,32.784999999999904,32.68583333333333,29.55541666666667,33.45
2025-09-18 02:00:00+00:00,28.6139,77.209,26.44,89.81,2.58,146.9,98.29,0.03,33.45,2,3,9,261,Autumn,32.56,32.82,32.95,29.44,30.76,32.856666666666136,32.86833333333324,33.02,29.6675,34.44
2025-09-18 03:00:00+00:00,28.6139,77.209,28.25,82.84,2.42,145.3,98.34,0.07,34.44,3,3,9,261,Autumn,33.45,32.56,32.96,31.32,31.78,33.4833333333328,33.1149999999999,33.28,29.778333333333336,29.89
2025-09-18 04:00:00+00:00,28.6139,77.209,29.62,77.21,2.02,133.8,98.36,0.08,29.89,4,3,9,261,Autumn,34.44,32.56,32.86,32.62,25.53,32.5933333333328,32.619999999999905,33.0525,29.960000000000004,33.0
2025-09-18 05:00:00+00:00,28.6139,77.209,30.55,73.64,1.46,119.5,98.34,0.13,33.0,5,3,9,261,Autumn,29.89,33.45,32.82,34.04,24.6,32.443333333332795,32.649999999999906,32.965833333333336,30.310000000000002,41.75
2025-09-18 06:00:00+00:00,28.6139,77.209,31.05,71.7,0.87,105.9,98.29,0.2,41.75,6,3,9,261,Autumn,33.0,34.44,32.56,34.55,27.24,34.87999999999946,34.18166666666657,33.56583333333334,30.914583333333336,31.23
2025-09-18 07:00:00+00:00,28.6139,77.209,31.35,70.19,0.3,76.4,98.19,0.25,31.23,7,3,9,261,Autumn,41.75,29.89,32.56,33.55,25.8,35.326666666666135,33.95999999999991,33.3725,31.140833333333333,25.3
2025-09-18 08:00:00+00:00,28.6139,77.209,31.5,69.13,0.3,323.1,98.1,0.28,25.3,8,3,9,261,Autumn,31.23,33.0,33.45,32.95,24.43,32.759999999999465,32.60166666666657,32.735,31.177083333333332,24.08
2025-09-18 09:00:00+00:00,28.6139,77.209,31.55,67.81,0.7,306.9,98.02,0.21,24.08,9,3,9,261,Autumn,25.3,41.75,34.44,32.96,24.34,26.869999999999465,30.874999999999904,31.995000000000005,31.16625,24.59
2025-09-18 10:00:00+00:00,28.6139,77.209,31.55,66.89,0.84,306.3,97.97,0.12,24.59,10,3,9,261,Autumn,24.08,31.23,29.89,32.86,24.76,24.65666666666613,29.991666666666575,31.305833333333336,31.159166666666664,25.99
2025-09-18 11:00:00+00:00,28.6139,77.209,31.47,68.86,0.58,303.7,97.98,0.05,25.99,11,3,9,261,Autumn,24.59,25.3,33.0,32.82,25.44,24.88666666666613,28.823333333333238,30.736666666666668,31.182083333333335,26.61
2025-09-18 12:00:00+00:00,28.6139,77.209,30.75,68.75,0.5,313.4,98.01,0.01,26.61,12,3,9,261,Autumn,25.99,24.08,41.75,32.56,25.51,25.729999999999464,26.29999999999991,30.240833333333338,31.22791666666667,28.51
2025-09-18 13:00:00+00:00,28.6139,77.209,29.93,75.44,0.28,92.0,98.07,0.0,28.51,13,3,9,261,Autumn,26.61,24.59,31.23,32.56,26.91,27.036666666666132,25.846666666666575,29.903333333333336,31.294583333333332,31.56
2025-09-18 14:00:00+00:00,28.6139,77.209,28.91,78.52,1.05,116.6,98.14,0.0,31.56,14,3,9,261,Autumn,28.51,25.99,25.3,33.45,29.44,28.893333333332794,26.8899999999999,29.745833333333334,31.38291666666667,33.87
2025-09-18 15:00:00+00:00,28.6139,77.209,27.69,86.45,1.6,123.0,98.19,0.0,33.87,15,3,9,261,Autumn,31.56,26.61,24.08,34.44,31.32,31.313333333332796,28.521666666666572,29.698333333333334,31.489166666666666,35.63
2025-09-18 16:00:00+00:00,28.6139,77.209,26.93,89.75,1.91,129.3,98.21,0.0,35.63,16,3,9,261,Autumn,33.87,28.51,24.59,29.89,32.62,33.68666666666613,30.361666666666576,30.176666666666666,31.614583333333332,37.45
2025-09-18 17:00:00+00:00,28.6139,77.209,26.39,91.3,2.05,134.2,98.21,0.0,37.45,17,3,9,261,Autumn,35.63,31.56,25.99,33.0,34.04,35.649999999999466,32.27166666666657,30.5475,31.756666666666664,38.27
2025-09-18 18:00:00+00:00,28.6139,77.209,25.95,92.32,2.11,138.5,98.2,0.0,38.27,18,3,9,261,Autumn,37.45,33.87,26.61,41.75,34.55,37.116666666666134,34.21499999999991,30.257499999999997,31.911666666666672,37.41
2025-09-18 19:00:00+00:00,28.6139,77.209,25.58,93.32,2.12,142.5,98.18,0.01,37.41,19,3,9,261,Autumn,38.27,35.63,28.51,31.23,33.55,37.70999999999947,35.69833333333324,30.772499999999997,32.0725,36.74
2025-09-18 20:00:00+00:00,28.6139,77.209,25.22,94.31,2.15,147.0,98.16,0.01,36.74,20,3,9,261,Autumn,37.41,37.45,31.56,25.3,32.95,37.473333333332796,36.561666666666575,31.725833333333338,32.23041666666667,36.56
2025-09-18 21:00:00+00:00,28.6139,77.209,24.9,95.33,2.09,152.3,98.15,0.01,36.56,21,3,9,261,Autumn,36.74,38.27,33.87,24.08,32.96,36.903333333332796,37.009999999999906,32.76583333333333,32.38041666666667,36.38
2025-09-18 22:00:00+00:00,28.6139,77.209,24.6,96.31,1.98,158.1,98.15,0.01,36.38,22,3,9,261,Autumn,36.56,37.41,35.63,24.59,32.86,36.55999999999947,37.13499999999991,33.748333333333335,32.52708333333333,35.71
2025-09-18 23:00:00+00:00,28.6139,77.209,24.35,97.1,1.9,165.1,98.19,0.01,35.71,23,3,9,261,Autumn,36.38,36.74,37.45,25.99,32.82,36.216666666666136,36.84499999999991,34.55833333333333,32.6475,34.53
2025-09-19 00:00:00+00:00,28.6139,77.209,24.12,98.1,1.84,174.4,98.26,0.01,34.53,0,4,9,262,Autumn,35.71,36.56,38.27,26.61,32.56,35.53999999999947,36.22166666666657,35.218333333333334,32.72958333333333,33.36
2025-09-19 01:00:00+00:00,28.6139,77.209,25.35,94.28,2.04,186.2,98.34,0.01,33.36,1,4,9,262,Autumn,34.53,36.38,37.41,28.51,32.56,34.5333333333328,35.546666666666574,35.6225,32.76291666666666,33.01
2025-09-19 02:00:00+00:00,28.6139,77.209,26.74,90.03,1.98,198.5,98.42,0.03,33.01,2,4,9,262,Autumn,33.36,35.71,36.74,31.56,33.45,33.63333333333279,34.924999999999905,35.74333333333333,32.74458333333333,32.85
2025-09-19 03:00:00+00:00,28.6139,77.209,28.92,79.93,1.98,220.7,98.46,0.2,32.85,3,4,9,262,Autumn,33.01,34.53,36.56,33.87,34.44,33.07333333333279,34.30666666666658,35.65833333333333,32.678333333333335,30.11
2025-09-19 04:00:00+00:00,28.6139,77.209,30.43,73.14,2.04,246.3,98.46,0.16,30.11,4,4,9,262,Autumn,32.85,33.36,36.38,35.63,29.89,31.98999999999947,33.26166666666657,35.19833333333333,32.6875,32.29
2025-09-19 05:00:00+00:00,28.6139,77.209,31.48,68.53,2.17,275.8,98.43,0.16,32.29,5,4,9,262,Autumn,30.11,33.01,35.71,37.45,33.0,31.749999999999464,32.69166666666657,34.76833333333334,32.657916666666665,39.28
2025-09-19 06:00:00+00:00,28.6139,77.209,32.07,66.55,2.58,295.5,98.35,0.16,39.28,6,4,9,262,Autumn,32.29,32.85,34.53,38.27,41.75,33.8933333333328,33.48333333333324,34.8525,32.555,24.03
2025-09-19 07:00:00+00:00,28.6139,77.209,32.33,65.57,3.08,307.6,98.24,0.14,24.03,7,4,9,262,Autumn,39.28,30.11,33.36,37.41,31.23,31.866666666666134,31.92833333333324,33.737500000000004,32.255,20.14
2025-09-19 08:00:00+00:00,28.6139,77.209,32.32,65.52,3.47,313.8,98.15,0.09,20.14,8,4,9,262,Autumn,24.03,32.29,33.01,36.74,25.3,27.816666666666134,29.783333333333243,32.354166666666664,32.04,20.81
2025-09-19 09:00:00+00:00,28.6139,77.209,32.21,66.26,3.52,316.8,98.07,0.04,20.81,9,4,9,262,Autumn,20.14,39.28,32.85,36.56,24.08,21.659999999999467,27.776666666666575,31.041666666666668,31.90375,22.65
2025-09-19 10:00:00+00:00,28.6139,77.209,32.06,67.47,3.18,317.2,98.04,0.02,22.65,10,4,9,262,Autumn,20.81,24.03,30.11,36.38,24.59,21.199999999999463,26.533333333333236,29.897499999999997,31.822916666666668,24.82
2025-09-19 11:00:00+00:00,28.6139,77.209,31.37,70.66,3.06,316.5,98.03,0.0,24.82,11,4,9,262,Autumn,22.65,20.14,32.29,35.71,25.99,22.759999999999465,25.28833333333324,28.99,31.77416666666667,26.25
2025-09-19 12:00:00+00:00,28.6139,77.209,29.39,82.75,2.33,317.3,98.04,0.0,26.25,12,4,9,262,Autumn,24.82,20.81,39.28,34.53,26.61,24.573333333332798,23.116666666666575,28.299999999999997,31.75916666666667,28.16
2025-09-19 13:00:00+00:00,28.6139,77.209,28.04,85.54,2.21,317.6,98.08,0.0,28.16,13,4,9,262,Autumn,26.25,22.65,24.03,33.36,28.51,26.409999999999467,23.804999999999907,27.86666666666667,31.744583333333335,30.81
2025-09-19 14:00:00+00:00,28.6139,77.209,27.71,84.81,2.07,315.6,98.14,0.0,30.81,14,4,9,262,Autumn,28.16,24.82,20.14,33.01,31.56,28.40666666666613,25.58333333333324,27.683333333333334,31.713333333333335,33.08
2025-09-19 15:00:00+00:00,28.6139,77.209,27.48,83.36,1.86,311.1,98.19,0.0,33.08,15,4,9,262,Autumn,30.81,26.25,20.81,32.85,33.87,30.683333333332797,27.628333333333234,27.7025,31.680416666666662,34.59
2025-09-19 16:00:00+00:00,28.6139,77.209,27.43,80.76,1.52,301.8,98.21,0.0,34.59,16,4,9,262,Autumn,33.08,28.16,22.65,30.11,35.63,32.826666666666135,29.61833333333324,28.075833333333332,31.637083333333333,36.07
2025-09-19 17:00:00+00:00,28.6139,77.209,27.27,79.26,1.15,281.5,98.22,0.0,36.07,17,4,9,262,Autumn,34.59,30.81,24.82,32.29,37.45,34.579999999999465,31.493333333333236,28.390833333333333,31.579583333333336,36.43
2025-09-19 18:00:00+00:00,28.6139,77.209,26.71,81.2,1.14,244.1,98.21,0.0,36.43,18,4,9,262,Autumn,36.07,33.08,26.25,39.28,38.27,35.69666666666613,33.189999999999905,28.153333333333336,31.502916666666664,34.65
2025-09-19 19:00:00+00:00,28.6139,77.209,25.61,87.57,1.55,224.2,98.19,0.0,34.65,19,4,9,262,Autumn,36.43,34.59,28.16,24.03,37.41,35.71666666666613,34.27166666666657,29.03833333333333,31.387916666666666,32.8
2025-09-19 20:00:00+00:00,28.6139,77.209,24.84,91.2,1.89,221.8,98.15,0.0,32.8,20,4,9,262,Autumn,34.65,36.07,30.81,20.14,36.74,34.62666666666613,34.60333333333323,30.093333333333334,31.22375,31.31
2025-09-19 21:00:00+00:00,28.6139,77.209,24.41,92.09,2.07,227.0,98.13,0.0,31.31,21,4,9,262,Autumn,32.8,36.43,33.08,20.81,36.56,32.91999999999946,34.30833333333324,30.968333333333334,31.005,29.71
2025-09-19 22:00:00+00:00,28.6139,77.209,24.09,92.13,2.13,236.1,98.13,0.0,29.71,22,4,9,262,Autumn,31.31,34.65,34.59,22.65,36.38,31.2733333333328,33.494999999999905,31.55666666666667,30.727083333333336,28.14
2025-09-19 23:00:00+00:00,28.6139,77.209,23.83,91.94,2.16,247.7,98.16,0.0,28.14,23,4,9,262,Autumn,29.71,32.8,36.07,24.82,35.71,29.719999999999462,32.17333333333324,31.833333333333332,30.411666666666665,26.53
2025-09-20 00:00:00+00:00,28.6139,77.209,23.61,91.63,2.17,260.5,98.22,0.0,26.53,0,5,9,263,Autumn,28.14,31.31,36.43,26.25,34.53,28.12666666666613,30.523333333333238,31.85666666666667,30.078333333333333,24.73
2025-09-20 01:00:00+00:00,28.6139,77.209,24.91,89.42,1.99,272.9,98.28,0.0,24.73,1,5,9,263,Autumn,26.53,29.71,34.65,28.16,33.36,26.466666666666132,28.869999999999905,31.57083333333333,29.71875,23.71
2025-09-20 02:00:00+00:00,28.6139,77.209,26.59,79.71,2.64,282.0,98.35,0.0,23.71,2,5,9,263,Autumn,24.73,28.14,32.8,30.81,33.01,24.98999999999947,27.354999999999905,30.979166666666668,29.33125,23.09
2025-09-20 03:00:00+00:00,28.6139,77.209,28.31,75.65,2.41,286.2,98.38,0.0,23.09,3,5,9,263,Autumn,23.71,26.53,31.31,33.08,32.85,23.843333333332797,25.984999999999904,30.146666666666665,28.92458333333333,23.17
2025-09-20 04:00:00+00:00,28.6139,77.209,30.69,65.6,3.19,300.1,98.38,0.0,23.17,4,5,9,263,Autumn,23.09,24.73,29.71,34.59,30.11,23.323333333332798,24.894999999999907,29.194999999999997,28.635416666666668,24.27
2025-09-20 05:00:00+00:00,28.6139,77.209,31.74,61.44,3.9,303.8,98.34,0.0,24.27,5,5,9,263,Autumn,23.17,23.71,28.14,36.07,32.29,23.509999999999465,24.249999999999904,28.211666666666662,28.30125,25.54
2025-09-20 06:00:00+00:00,28.6139,77.209,32.3,60.07,4.51,305.2,98.28,0.0,25.54,6,5,9,263,Autumn,24.27,23.09,26.53,36.43,39.28,24.32666666666613,24.084999999999905,27.30416666666667,27.72875,24.72
2025-09-20 07:00:00+00:00,28.6139,77.209,32.55,59.84,4.97,307.1,98.2,0.0,24.72,7,5,9,263,Autumn,25.54,23.17,24.73,34.65,24.03,24.843333333332794,24.08333333333324,26.476666666666663,27.757499999999997,24.37
2025-09-20 08:00:00+00:00,28.6139,77.209,32.54,60.45,5.22,309.8,98.12,0.0,24.37,8,5,9,263,Autumn,24.72,24.27,23.71,32.8,20.14,24.87666666666613,24.19333333333324,25.774166666666662,27.93375,24.22
2025-09-20 09:00:00+00:00,28.6139,77.209,32.19,61.91,5.23,313.5,98.06,0.0,24.22,9,5,9,263,Autumn,24.37,25.54,23.09,31.31,20.81,24.43666666666613,24.381666666666572,25.183333333333334,28.075833333333335,25.01
2025-09-20 10:00:00+00:00,28.6139,77.209,31.47,66.12,4.7,317.1,98.01,0.0,25.01,10,5,9,263,Autumn,24.22,24.72,23.17,29.71,22.65,24.533333333332802,24.688333333333237,24.791666666666668,28.174166666666668,26.06
2025-09-20 11:00:00+00:00,28.6139,77.209,30.24,72.81,3.77,319.5,98.0,0.0,26.06,11,5,9,263,Autumn,25.01,24.37,24.27,28.14,24.82,25.096666666666128,24.98666666666657,24.618333333333336,28.22583333333333,26.62
2025-09-20 12:00:00+00:00,28.6139,77.209,28.24,85.21,2.43,319.7,98.01,0.0,26.62,12,5,9,263,Autumn,26.06,24.22,25.54,26.53,26.25,25.896666666666132,25.166666666666572,24.625833333333333,28.241249999999997,27.22
2025-09-20 13:00:00+00:00,28.6139,77.209,26.76,88.84,2.32,315.7,98.05,0.0,27.22,13,5,9,263,Autumn,26.62,25.01,24.72,24.73,28.16,26.633333333332796,25.58333333333324,24.833333333333332,28.202083333333334,28.22
2025-09-20 14:00:00+00:00,28.6139,77.209,26.28,88.81,2.27,309.1,98.08,0.0,28.22,14,5,9,263,Autumn,27.22,26.06,24.37,23.71,30.81,27.353333333332795,26.224999999999905,25.209166666666665,28.094166666666666,29.01
2025-09-20 15:00:00+00:00,28.6139,77.209,25.86,88.4,2.24,299.8,98.12,0.0,29.01,15,5,9,263,Autumn,28.22,26.62,24.22,23.09,33.08,28.149999999999466,27.02333333333324,25.7025,27.924583333333334,29.02
2025-09-20 16:00:00+00:00,28.6139,77.209,25.41,87.96,2.26,290.0,98.14,0.0,29.02,16,5,9,263,Autumn,29.01,27.22,25.01,23.17,34.59,28.749999999999464,27.691666666666567,26.189999999999998,27.6925,29.07
2025-09-20 17:00:00+00:00,28.6139,77.209,24.92,87.92,2.29,282.6,98.13,0.0,29.07,17,5,9,263,Autumn,29.02,28.22,26.06,24.27,36.07,29.033333333332802,28.193333333333243,26.590000000000003,27.400833333333335,28.63
2025-09-20 18:00:00+00:00,28.6139,77.209,24.41,88.37,2.31,277.2,98.13,0.0,28.63,18,5,9,263,Autumn,29.07,29.01,26.62,25.54,36.43,28.90666666666613,28.52833333333324,26.8475,27.075833333333335,27.43
2025-09-20 19:00:00+00:00,28.6139,77.209,23.89,89.26,2.35,272.9,98.1,0.0,27.43,19,5,9,263,Autumn,28.63,29.02,27.22,24.72,34.65,28.37666666666613,28.563333333333237,27.073333333333334,26.775000000000002,26.52
2025-09-20 20:00:00+00:00,28.6139,77.209,23.38,90.3,2.42,270.9,98.07,0.0,26.52,20,5,9,263,Autumn,27.43,29.07,28.22,24.37,32.8,27.52666666666613,28.279999999999905,27.2525,26.513333333333332,25.81
2025-09-20 21:00:00+00:00,28.6139,77.209,22.91,91.32,2.42,272.6,98.03,0.0,25.81,21,5,9,263,Autumn,26.52,28.63,29.01,24.22,31.31,26.586666666666133,27.74666666666657,27.385,26.284166666666668,24.8
2025-09-20 22:00:00+00:00,28.6139,77.209,22.5,92.2,2.38,277.5,98.03,0.0,24.8,22,5,9,263,Autumn,25.81,27.43,29.02,25.01,29.71,25.709999999999464,27.043333333333237,27.367499999999996,26.079583333333332,24.31
2025-09-20 23:00:00+00:00,28.6139,77.209,22.13,92.94,2.34,281.8,98.06,0.0,24.31,23,5,9,263,Autumn,24.8,26.52,29.07,26.06,28.14,24.9733333333328,26.249999999999904,27.221666666666664,25.92,23.93
2025-09-21 00:00:00+00:00,28.6139,77.209,21.83,93.41,2.33,283.7,98.12,0.0,23.93,0,6,9,264,Autumn,24.31,25.81,28.63,26.62,26.53,24.346666666666128,25.46666666666657,26.9975,25.811666666666667,23.51
2025-09-21 01:00:00+00:00,28.6139,77.209,23.06,90.1,2.57,282.8,98.21,0.0,23.51,1,6,9,264,Autumn,23.93,24.8,27.43,27.22,24.73,23.91666666666613,24.813333333333237,26.688333333333333,25.760833333333334,23.26
2025-09-21 02:00:00+00:00,28.6139,77.209,24.54,83.86,3.15,280.1,98.29,0.0,23.26,2,6,9,264,Autumn,23.51,24.31,26.52,28.22,23.71,23.566666666666134,24.269999999999907,26.275000000000002,25.74208333333333,22.9
2025-09-21 03:00:00+00:00,28.6139,77.209,26.56,80.42,2.55,273.6,98.32,0.0,22.9,3,6,9,264,Autumn,23.26,23.93,25.81,29.01,23.09,23.2233333333328,23.784999999999908,25.765833333333333,25.734166666666667,22.4
2025-09-21 04:00:00+00:00,28.6139,77.209,29.46,66.7,3.39,287.2,98.31,0.0,22.4,4,6,9,264,Autumn,22.9,23.51,24.8,29.02,23.17,22.8533333333328,23.384999999999906,25.214166666666667,25.702083333333334,24.95
2025-09-21 05:00:00+00:00,28.6139,77.209,30.79,62.12,3.92,291.9,98.26,0.0,24.95,5,6,9,264,Autumn,22.4,23.26,24.31,29.07,24.27,23.416666666666128,23.49166666666657,24.870833333333337,25.730416666666667,29.46
2025-09-21 06:00:00+00:00,28.6139,77.209,31.65,59.57,4.46,296.2,98.18,0.0,29.46,6,6,9,264,Autumn,24.95,22.9,23.93,28.63,25.54,25.6033333333328,24.41333333333324,24.939999999999998,25.89375,22.56
2025-09-21 07:00:00+00:00,28.6139,77.209,32.27,57.56,4.85,300.6,98.08,0.0,22.56,7,6,9,264,Autumn,29.46,22.4,23.51,27.43,24.72,25.65666666666613,24.254999999999907,24.534166666666668,25.803749999999997,20.11
2025-09-21 08:00:00+00:00,28.6139,77.209,32.43,57.34,5.08,303.8,97.99,0.0,20.11,8,6,9,264,Autumn,22.56,24.95,23.26,26.52,24.37,24.043333333332797,23.729999999999905,24.0,25.62625,19.31
2025-09-21 09:00:00+00:00,28.6139,77.209,32.15,58.78,4.99,305.3,97.92,0.0,19.31,9,6,9,264,Autumn,20.11,29.46,22.9,25.81,24.22,20.659999999999464,23.131666666666572,23.458333333333332,25.421666666666667,19.52
2025-09-21 10:00:00+00:00,28.6139,77.209,31.49,63.27,4.36,305.5,97.89,0.0,19.52,10,6,9,264,Autumn,19.31,22.56,22.4,24.8,25.01,19.646666666666132,22.65166666666657,23.018333333333334,25.192916666666665,20.32
2025-09-21 11:00:00+00:00,28.6139,77.209,30.32,69.05,3.78,304.7,97.89,0.0,20.32,11,6,9,264,Autumn,19.52,20.11,24.95,24.31,26.06,19.716666666666132,21.879999999999907,22.685833333333335,24.95375,20.96
2025-09-21 12:00:00+00:00,28.6139,77.209,28.0,83.28,2.57,302.1,97.92,0.0,20.96,12,6,9,264,Autumn,20.32,19.31,29.46,23.93,26.62,20.26666666666613,20.46333333333324,22.438333333333333,24.717916666666667,21.57
2025-09-21 13:00:00+00:00,28.6139,77.209,26.44,85.99,2.66,300.0,97.95,0.0,21.57,13,6,9,264,Autumn,20.96,19.52,22.56,23.51,27.22,20.949999999999466,20.298333333333236,22.276666666666667,24.4825,22.53
2025-09-21 14:00:00+00:00,28.6139,77.209,25.96,86.3,2.63,297.6,98.0,0.0,22.53,14,6,9,264,Autumn,21.57,20.32,20.11,23.26,28.22,21.68666666666613,20.701666666666572,22.215833333333336,24.245416666666667,23.39
2025-09-21 15:00:00+00:00,28.6139,77.209,25.5,86.37,2.57,293.6,98.05,0.0,23.39,15,6,9,264,Autumn,22.53,20.96,19.31,22.9,29.01,22.496666666666133,21.381666666666575,22.256666666666664,24.01125,23.67
2025-09-21 16:00:00+00:00,28.6139,77.209,25.01,86.51,2.53,289.4,98.07,0.0,23.67,16,6,9,264,Autumn,23.39,21.57,19.52,22.4,29.02,23.196666666666133,22.073333333333238,22.3625,23.78833333333333,24.04
2025-09-21 17:00:00+00:00,28.6139,77.209,24.48,86.93,2.49,287.1,98.06,0.0,24.04,17,6,9,264,Autumn,23.67,22.53,20.32,24.95,29.07,23.699999999999463,22.69333333333324,22.286666666666665,23.57875,23.97
2025-09-21 18:00:00+00:00,28.6139,77.209,23.96,87.44,2.42,285.6,98.06,0.0,23.97,18,6,9,264,Autumn,24.04,23.39,20.96,29.46,28.63,23.893333333332794,23.194999999999904,21.829166666666666,23.384583333333328,23.12
2025-09-21 19:00:00+00:00,28.6139,77.209,23.45,87.8,2.33,282.7,98.04,0.0,23.12,19,6,9,264,Autumn,23.97,23.67,21.57,22.56,27.43,23.709999999999464,23.453333333333237,21.875833333333333,23.205,22.72
2025-09-21 20:00:00+00:00,28.6139,77.209,22.9,88.37,2.29,279.3,98.01,0.0,22.72,20,6,9,264,Autumn,23.12,24.04,22.53,20.11,26.52,23.269999999999467,23.484999999999904,22.093333333333334,23.046666666666667,22.33
2025-09-21 21:00:00+00:00,28.6139,77.209,22.32,89.18,2.27,277.1,98.0,0.0,22.33,21,6,9,264,Autumn,22.72,23.97,23.39,19.31,25.81,22.7233333333328,23.308333333333238,22.345,22.901666666666667,21.83
2025-09-21 22:00:00+00:00,28.6139,77.209,21.72,90.07,2.27,276.6,98.02,0.0,21.83,22,6,9,264,Autumn,22.33,23.12,23.67,19.52,24.8,22.293333333332797,23.00166666666657,22.537499999999998,22.777916666666666,21.41
2025-09-21 23:00:00+00:00,28.6139,77.209,21.16,90.73,2.31,277.0,98.06,0.0,21.41,23,6,9,264,Autumn,21.83,22.72,24.04,20.32,24.31,21.85666666666613,22.563333333333237,22.628333333333334,22.657083333333333,20.93
2025-09-22 00:00:00+00:00,28.6139,77.209,20.64,91.13,2.35,277.3,98.13,0.0,20.93,0,0,9,265,Autumn,21.41,22.33,23.97,20.96,23.93,21.389999999999464,22.056666666666572,22.625833333333333,22.532083333333333,20.34
2025-09-22 01:00:00+00:00,28.6139,77.209,21.91,89.39,2.2,279.2,98.21,0.0,20.34,1,0,9,265,Autumn,20.93,21.83,23.12,21.57,23.51,20.893333333332798,21.593333333333238,22.52333333333333,22.400000000000002,20.03
2025-09-22 02:00:00+00:00,28.6139,77.209,23.63,79.33,2.94,282.0,98.3,0.0,20.03,2,0,9,265,Autumn,20.34,21.41,22.72,22.53,23.26,20.433333333332797,21.144999999999904,22.314999999999998,22.265416666666667,19.83
2025-09-22 03:00:00+00:00,28.6139,77.209,25.29,77.16,2.7,282.0,98.35,0.0,19.83,3,0,9,265,Autumn,20.03,20.93,22.33,23.39,22.9,20.066666666666134,20.728333333333236,22.01833333333333,22.1375,20.44
